vivo x90,Not badREAD MORE
vivo x90,Very poor camera when click picture so picture is going to auto blurREAD MORE
vivo x90,Very good product and flacsep. 💅READ MORE
vivo x90,All amazing productREAD MORE
vivo x90,"Its superb, and camera quality is awesome desgn also very coolREAD MORE"
vivo x90,"Gesture navigation doesn't work, app switch doesn't work.READ MORE"
vivo x90,Very bad experience I hate FlipkartREAD MORE
Phone Name,Review
oneplus 12,Good product for oneplusREAD MORE
oneplus 12,Camera quality superbREAD MORE
oneplus 12,Nice phone 👍Nice battery backup 🙂👍READ MORE
oneplus 12,Awesome Mobile.READ MORE
oneplus 12,Excellent 👌👌READ MORE
oneplus 12,Very nice phone in camera battery and performance.. go for itREAD MORE
oneplus 12,To loking good 🥰READ MORE
oneplus 12,Nice product camera quality super and speed processingREAD MORE
oneplus 12,Excellent phone I have ever experienced in every performance.......READ MORE
oneplus 12,ExcellentREAD MORE
oneplus 12,Very good product. Super fast charging in just 20 minutes. Awesome product.READ MORE
oneplus 12,It makes too much difference in the camera as compared to 11 or 12. Hassleblade is best.READ MORE
oneplus 12,GoodREAD MORE
oneplus 12,"OnePlus 12R is a perfect beast for those who want flagship grade performance, exceptional battery backup, great software experience, the best quality BOE Amoled Display with CGG Victus 2 protection, and finally a highly durable build with elegant design. Cameras have improved with updates but still they must need a lot of work. Overall, it is a well-rounded, refined and a value for money product.READ MORE"
oneplus 12,I am very happy ☺️☺️☺️ no words awesome iam BGMI lover processor Qualcomm Snapdragon 8 gen 2 🔥🔥🔥 thank u for FlipkartREAD MORE
oneplus 12,"Pros: The phone is faster than any other phone you will get for 45k. The phone has a superior display and great speaker. Oxygen OS is definitely a plus. Fast charging is better in this phone than in a lot of flagship phones. The camera is flash evey powerful.Cons: only the camera, camera could have been better. The photos aren't crispier and sharper. Should have come with a telephoto lens. I believe an update colREAD MORE"
oneplus 12,Good modelREAD MORE
oneplus 12,Thise phon superREAD MORE
oneplus 12,It's a flagship phone in this range but battery drained like water(similar to that it's an ultra fast charging 🤘✌️)and the worst is camera ! Needs improvement for that part...go for it don't hesitate if you're not a photographer!READ MORE
oneplus 12,Amazing phone fully satisfied.READ MORE
oneplus 12,Amazing experience. Premium feel. Battery lasts long. Display is so good. Just go for it.READ MORE
oneplus 12,Nice product from OnePlusREAD MORE
oneplus 12,"Awesome👌It's my first OnePlus phone, such a great experience I felt, Ultimate performance😘READ MORE"
oneplus 12,Worthy productREAD MORE
oneplus 12,Very nice 👍READ MORE
oneplus 12,Product  quality good Superb charging speed ultra fast charging Snapdragon 8gen 25500mah battery16gb ram256gb rom  And many more  extra featuresREAD MORE
oneplus 12,One of best in this segmentREAD MORE
oneplus 12,Super 😍READ MORE
oneplus 12,Product goodREAD MORE
oneplus 12,Crazy phone after my OnePlus 6 pls fix software bugs soonshree mahakalREAD MORE
oneplus 12,Good decision 👍READ MORE
oneplus 12,Best phone 📱READ MORE
oneplus 12,The phone is okay but some more features could have been added to it.READ MORE
oneplus 12,Good 💯😊READ MORE
oneplus 12,"Good , but the battery is draining fastREAD MORE"
oneplus 12,The best one plus so far top notch best camera its been over 6 months and so far no issues encounteredREAD MORE
oneplus 12,Outstanding 🔥 flagship phone 📱READ MORE
oneplus 12,best one phone smoothest phoneREAD MORE
oneplus 12,Good product.Worth of Money.READ MORE
oneplus 12,Good mobile .. battery and display superb Outstanding 😍READ MORE
oneplus 12,Really it's a nice phoneREAD MORE
oneplus 12,Great 👍READ MORE
oneplus 12,I loved it.thank u so muchREAD MORE
oneplus 12,Very good mobilREAD MORE
oneplus 12,Good mobileREAD MORE
oneplus 12,Good product...READ MORE
oneplus 12,Camera quality is not good sometimes it's taking back side light like a shadowREAD MORE
oneplus 12,Front camera below average Battery goodBack Camera is better.READ MORE
oneplus 12,I bought this for 45k it's bit high price for this phone. But if it's get under 38 k it'll be great.Display is great 5/5 Battery is 5/5 Update need to be fixed -4/5Charging too fast 100 w.. Camera its 3.5/5 . Camera need to be mora fixed at this price range...READ MORE
oneplus 12,Received the phone in a good condition. Extraordinary camera clarity and resolution. Very fast charging option. High speed performance.READ MORE
oneplus 12,Overall a great phone but better battery backup was expectedREAD MORE
oneplus 12,I just love the phone and camera quality.READ MORE
oneplus 12,"OnePlus mobile.. always my fav. This is my second handset from OnePlus, it is very smooth n light weight. The pack came with a back cover which was a sweet  surprise to me. Thank uREAD MORE"
oneplus 12,"This review is after 14 days. Received two updates. No question about performance, battery backup and display. The camera could have been a bit better although very good for daily use. Sometimes colour tones differ from actual. Network performance is also good but depends on the operator. My first phone 1+ phone. Overall I am satisfied with the product. I got it on offer around 37K.READ MORE"
oneplus 12,I loved the productREAD MORE
oneplus 12,Good phoneREAD MORE
oneplus 12,"Best phone , camera quality is superb, for gaming it's a good phone , charging speed is awesome within  15 to 20 minutes ,it charges well , so if you r travelling it's best thing for users,. Overall this is the best phone for me,READ MORE"
oneplus 12,OnePlus has always been my favourite brand and OnePlus 12R has raised the bar. Great phoneREAD MORE
oneplus 12,Curved screen causes issues with screen protector. Camera is avarage even in comparison with 3 year old S21 FE.Performance very good. Battery backup and charging speed are awREAD MORE
oneplus 12,SuperREAD MORE
oneplus 12,"Mobile performance is super and display and camera amazing,READ MORE"
oneplus 12,Good product..but little bit heavyREAD MORE
oneplus 12,Good phone but little weight otherwise superREAD MORE
oneplus 12,GOOD PRODUCT NICE PACKINGREAD MORE
oneplus 12,AwesomeREAD MORE
oneplus 12,Good productREAD MORE
oneplus 12,Best SmartphoneREAD MORE
oneplus 12,Back side camera design is looking not good but everything is perfect.READ MORE
oneplus 12,"Excellent device, loved it 😍😍😍READ MORE"
oneplus 12,Very Good Mobile Very smooth and Sensitive worth for money 😄😄READ MORE
oneplus 12,Nice writing best quality one plus 12rREAD MORE
oneplus 12,All goodREAD MORE
oneplus 12,Very Nice 👍READ MORE
oneplus 12,HappyREAD MORE
oneplus 12,Marvelous 😍😘 Excellent performance Mind blowing 😎READ MORE
oneplus 12,Best mobile in this priceREAD MORE
oneplus 12,If you want a camera phone this not for youREAD MORE
oneplus 12,"Smooth performance, absolutely beautiful camera quality, worth purchasingREAD MORE"
oneplus 12,Phone is v good for gaming and performance and battery backup is good 😊READ MORE
oneplus 12,Fantastic one plus 12R all performance very good thanks FlipkartREAD MORE
oneplus 12,According to price mobile is not worthy. Within one month mobile is hanging.READ MORE
oneplus 12,Phone case cover is in glass it broken one it fell down. so give good quality case cover. Other things are all good.READ MORE
oneplus 12,"I was expected a better smartphone in 40k but now I realise it was wrong move the camera is not good, battery is not as much good as I expected , lot of problems in working , always shows window update , a good phone but not worth of 40k its price should be around 25k to 30kREAD MORE"
oneplus 12,Camera is not good as expeREAD MORE
oneplus 12,"The OnePlus 12R has been a game changer, after 10 months of use, the experience remains impressive.Reliable battery  SUPERVOOC wired charging is incredibly fast going from 0 to 100% in under 30 minutesOverall, the OnePlus 12R has exceeded expectationsREAD MORE"
oneplus 12,"Amazing phone , amazing build quality, amazing screen size , first I am confused about cool blue color after delivery in hand , lovely color ......READ MORE"
oneplus 12,Geming phone 👍👍🎮🎮📱📱READ MORE
oneplus 12,Worth it to buyREAD MORE
oneplus 12,Brought (16/256 GB Variant)Pro:Super Smooth UI and App Animation.Gaming Performance is Best.BGMI (Smooth : Extreme+ or 90 FPS).Battery Life 1+ days Regular Uses.Charges within 25 Mins.Look and Hand Feel is Awesome.Display is Great with 4k+HDR support.Updates till Android 17 and Security Patches till January 2028.Cons:Average Ultra Wide Camera and Macro lens is of no use.Zooming is below Average.Company told 256 GB Variant is having UFS 4.0 but it is 3.1READ MORE
oneplus 12,When I started using the divice there is a little blinking black stripes on the screen. It's not the thing I have expected. The display has these issues with it.READ MORE
oneplus 12,Nice Display Super battery power Nice camera quality I like it ☺️READ MORE
oneplus 12,So far it's working goodREAD MORE
oneplus 12,Despite purchasing 16GB Ram variant sometimes I feel it's slow and gets stuckedREAD MORE
oneplus 12,Very good product 👍READ MORE
oneplus 12,Greater performance and long battery 💥READ MORE
oneplus 12,Not good this mobile 📲READ MORE
Phone Name,Review
galaxy z fold,Very nice 👌READ MORE
galaxy z fold,Best phoneREAD MORE
galaxy z fold,Best phREAD MORE
galaxy z fold,Amazing Phone with Amazing Features. just loved it. The high range Samsung phones are unbeatable.READ MORE
galaxy z fold,Great foldable with great design.READ MORE
galaxy z fold,Awesome lookingREAD MORE
Phone Name,Review
iphone 13,I switch to ios from android after 10 years so this review might help for migratorsIt’s been a month using the iPhone13 and this was my experience1. Design - its simple and no nonsense design . Expect white and pink rest of the colours are fingerprint magnets.  I have seen all the colours and I highly recommend the pink . It’s so light pink which makes it not girlish. See it for yourself it really looks so premium in light pink colour. For rest of it except white the aluminium frame wil...READ MORE
iphone 13,Great performance 🥰READ MORE
iphone 13,I upgraded to 13 from xs and my experience with this had been extraordinary . The user interface and the camera is too good .Just in love with this extraordinary device .I just shared some photos clicked from this phone so that everyone can have an idea about how good the camera is compared all other flagship devices . The lens inside the device is so efficient that it  automatically reduces the noise in the picture making it very crisp and clear  .READ MORE
iphone 13,"Awesome battery backup amazing camera, a all day batter backup  improved and brilliant IOs 16.1 oled display dolby speakers and lot more, just close your eyes and go for it. One of the best handy smartphones ever and in great discount given by flipkart in big billion days 🔥READ MORE"
iphone 13,This is awosome .. camera is best . Here some photos i m sharing with you guys ..READ MORE
iphone 13,Love this phone..... 😍READ MORE
iphone 13,Beast phone …. Camera is exceptionally bestREAD MORE
iphone 13,Too goodREAD MORE
iphone 13,Happy to have this phoneREAD MORE
iphone 13,Pros-rear Camera is awesome.double speaker sound equal loud and base is superb display superb. Design also good.Battery back up superb.Cons-front camera is good not awesomeAfter switching from android you feel one minus point is the display notch .READ MORE
iphone 13,Awesome phone Excellent camera qualityREAD MORE
iphone 13,Nice 👌 one go for itREAD MORE
iphone 13,Best phone available at this price point.Camera is comparable with entry level DSLR(marvellous dynamic range)The performance is unmatchable.Shifted to iOS after 10 years of premium android smartphones.Go  for it without any second thought.READ MORE
iphone 13,Best phone in recent times I have used in my lifeREAD MORE
iphone 13,Best of bestREAD MORE
iphone 13,"LOOK - Its my first love apple i phone 13, first time purchase this phone but its look awesome in white colour love it.  hand feel too much premium.CAMERA - Mind blowing camera performance font camera and rear cameras take too much awesome qualities pictures . Night mode is supergood low light performance impressed mePERFORMANCE - its bionic a15 chipset faster ,have 60hz refresh rate but its beatable 120hz DISPLAY - uts OLD XDR RETINA display too much good look display i get 10 of 10 for d...READ MORE"
iphone 13,Just amazingREAD MORE
iphone 13,Nice PhoneREAD MORE
iphone 13,Outstanding camera and performanceREAD MORE
iphone 13,Excellent mobile.. dream purchaseREAD MORE
iphone 13,"Camera quality, performance, battery ,everything is up to mark.READ MORE"
iphone 13,Superb camera.nice performanceREAD MORE
iphone 13,Goooood. Loved it😍READ MORE
iphone 13,"Amazing phone with improved performance, good battery backup and stunning camera clearity. If you are looking for a power pack phone then just go for it. :)READ MORE"
iphone 13,"Amazing beast....As expected , didn't disappoint me,Had to sell hard chunk of kidneys to get it !!;pCamera quality is definitely a super upgradeBattery is super.. easily last throughout the day with heavy usage.Light weight looks stylish what else you need??Starlight color just wow!!!Apple it would have been better if you should  have given an adaptor. Increase 2k price and give it in box!!!Simple ....Edit 1 : After 14 days of usage highly satisfied with battery performance, Last thr...READ MORE"
iphone 13,Awesome camera..I m love  itREAD MORE
iphone 13,One of the best worth of money 💸💰READ MORE
iphone 13,Nice upgrade!!Design superCamera is decentPerformance superBattery life is greatREAD MORE
iphone 13,Best phone for day to day use and photography/videography.READ MORE
iphone 13,Very good quality photos. Love it❤️READ MORE
iphone 13,very nice product camera quatily is super good i will switch from android to iphone i have very good experience .READ MORE
iphone 13,ExcellentREAD MORE
iphone 13,"Reality is reality. Everything is working smooth, jist go for it without any hesitation. You won't be regret once you buy it.READ MORE"
iphone 13,BEST EVER EXPERIENCE 😍😍READ MORE
iphone 13,Finally Switched from android. In hand feel is super amazing. Photos comes out very good. Stereo Speaker is loud and clear. Screen quality is wow i mean watching experience is super satisfying. And the haptics is also very good .READ MORE
iphone 13,Camera quality is awesome ❤️ love this phone .READ MORE
iphone 13,"Shifting from Android after 10 yearsCons in iphone or ios:1.Notification centre is a mess , many of notification you leave unread.2.No back gesture3.Camera unable to focus on small textCan't decline call when phone is locked4.Limited file sharing options5.File manager is useless as there is no app-linked folders6.Google apps syncing isn't that smooth , limited options for google drive.Pros in iphone or ios:1.No lag, every thing happens like snap2.Camera is so good3.Easily get fu...READ MORE"
iphone 13,Awesome camera clarityREAD MORE
iphone 13,"It’s a camera and performance beast mobile no doubt, it feels premium in hand. It’s not that much value for money, I’d rather say no person buys apple products for value for money. Overall good product. Other than that it’s iPhone, go for it.READ MORE"
iphone 13,For Cinematographers 💯🪄READ MORE
iphone 13,Awesome camara….best for BGMIREAD MORE
iphone 13,"My dream phone Iam waiting after 10 years bought these phone. Fully happy phone performance display camera etc awesmome,selfie camera focus to alpple company. Main camera performance awesome,display, Sound quality Dolby atoms,charging also very improved.overall super 🥰READ MORE"
iphone 13,"My first I phone ..from a long time android user… apple camera is way ahead  ,.. interface is better than android….overall premium features and feeling. .;but prices way aboveboardREAD MORE"
iphone 13,Camera quality is superbREAD MORE
iphone 13,Everything is best about it.. One of the best camera lens to capture low light pictures👍READ MORE
iphone 13,Superb CameraREAD MORE
iphone 13,Loved it and thanks flipkart i bought it in exact sale and received the product on next day thanks for faster delivery flipkart ❣️READ MORE
iphone 13,"LOOK - Its my first love apple i phone 13, first time purchase this phone but its look awesome in white colour love it. hand feel too much premium.CAMERA - Mind blowing camera performance font camera and rear cameras take too much awesome qualities picturesNight mode is supergood low light performance impressed mePERFORMANCE - its bionic a15 chipset faster have 60hz refresh rate but its beatable 120hzDISPLAY - uts OLD XDR RETINA display too much good look display i get 10 of 10 for displa...READ MORE"
iphone 13,Very goodREAD MORE
iphone 13,Nice productREAD MORE
iphone 13,This is lit 🔥🔥🔥READ MORE
iphone 13,Nice experienceREAD MORE
iphone 13,Camera  is superb 🫡❤️READ MORE
iphone 13,Fantastic I phone 13 camera is superb performance also niceREAD MORE
iphone 13,nice phoneREAD MORE
iphone 13,Stunning 10/10READ MORE
iphone 13,"I switch to ios from android after 8yrs As expected, didn't disappoint meAwsome camera 📸 picture quality is amazingAmazing battery health 🔋Face id is owsmI am satisfied to buy iphone 13READ MORE"
iphone 13,Battery life is good.Display is very good.Performance is great.Stereo sound is good.Camera is fantastic.In hand feel perfect.READ MORE
iphone 13,Just love it ❤️Camera is good Night mode is killer Performance and display is best Face id is very fast Looks very premium in hand Just go for it without thinking too much !READ MORE
iphone 13,"First iPhone I’ve bought, and with my own money so all the more sweet! Have being using it from the last couple of months, I’ve been amazed at the usage, design, and inter-operability with Apple devices.READ MORE"
iphone 13,"ProsOutstanding design - sturdy and water-proofed.Bright OLED screen, HDR10, Dolby Vision.Dependable battery life.Loud stereo speakers, excellent output.Unmatched performance, 5G.Great all-round photo and video quality across all three cameras.ConsMinor upgrade over iPhone 12.No 120Hz refresh rate.The notch is still an eyesore even if smaller.The fast charging can be handled better.iOS (with its limitations) remains a love it or leave it affair.READ MORE"
iphone 13,"After using of two week , I just love this phone , after shifting from android to iOS i feel so difficult form and boring for 5-6 days then updating to iOS 16 its too cool. from day one when when you use display camera may be a thought come in your mind omg I am spending that much of money for it but honestly when you use day bye day uhh definitely fall love with it .Battery backup was fantastic. And smart optimisation was fabulous.Display was mind blowing with it natural colour. And about...READ MORE"
iphone 13,* Battery last about 1.5days for the normal use* Display best among all* Performance top notch * Camera where the actual beast reveals so satisfying.Video clarity best in the segment.* Over all best Except the price 😜READ MORE
iphone 13,First time I switched from Android to iOS and the feeling is awesome. It has Good DesignGood CameraGood Battery BackupFabulous PerformanceBatter DisplayEverything in this phone is perfect.   Thank you Flipkart for secure  and fast delivery of a awesome product. 🥰READ MORE
iphone 13,Great camera for photos and videography.Overall great performanceREAD MORE
iphone 13,"Just loved it, Awesome 😍READ MORE"
iphone 13,Amazing performanceREAD MORE
iphone 13,"Picture quality is amazing you do not need to think twice about buying this for performance and photos, just go for it. Bionic A 15 is super fast and it has amazing performance, It is specially good for gaming although battery backup is not that good if you are a heavy user,But if you are a light or medium user it will give you battery backup of whole day in one charge.READ MORE"
iphone 13,Just upgraded from 11 to iPhone 13 ..cinematic mode video awesome camera awesome display awesome Looks A1 battery life is also good.New filter mode in camera addedREAD MORE
iphone 13,It's way too amazing..READ MORE
iphone 13,I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phone 13 seriesREAD MORE
iphone 13,Very Nice Phone Camera AwesomeREAD MORE
iphone 13,Very good camera quality is great 💓READ MORE
iphone 13,"Totally worth the price, better battery backup, amazing photos and videos.READ MORE"
iphone 13,Overall satisfied purchaseREAD MORE
iphone 13,Awesome camera Amazing battery life Super xdr display is 💕👌🏻Playing games and day to day task are smooth Face ID is superbiOS 15 is really awesome 🤩 thanks to AppleREAD MORE
iphone 13,"Product as good as expected 😊Nice feature nice cameraVery good in all fields,❤️❤️❤️❤️❤️I phone 13 great productREAD MORE"
iphone 13,Excellent phoneREAD MORE
iphone 13,AwesomeGreat experience I shifted android to ios great use easy to learn Best wide angel cameraREAD MORE
iphone 13,Its nice phone camera and display very niceREAD MORE
iphone 13,Value for money.READ MORE
iphone 13,I loved it❤️READ MORE
iphone 13,My 1st Iphone. Really Awesome....READ MORE
iphone 13,Camera quality is superb 10/10 Battery 10/10Overall is superb.❤️READ MORE
iphone 13,Camera quality is awesomeREAD MORE
iphone 13,Performance very good Display very good Battery good Look very goodREAD MORE
iphone 13,Perfect till the date.READ MORE
iphone 13,Quality is quite good😊 SatisfiedBtw iPhone is a phone which increases the photo quality nothing elseREAD MORE
iphone 13,"Excellent product, photo quality was great and video was excellent, good battery life and if it has more than 60hz refresh rate it would be great and everything else is greatREAD MORE"
iphone 13,Loved itREAD MORE
iphone 13,If u have enough money .. surely GO FOR ITAlthogh there is no big difference between 12 and 13 but diagonal cameras make it look different and unique from others Pro level mobile.. these are just simple images taken randomlyREAD MORE
iphone 13,Just loved this phone.READ MORE
iphone 13,"Very impressed with this order.. i phone 13 best in class , awsm camera quality, fastest in speed,Very happy with my productREAD MORE"
iphone 13,Excellent mobileREAD MORE
iphone 13,nice cameraREAD MORE
iphone 13,It’s my first ever ios device I kinda loving it total value for money. Best ever budget smart phone and thank you flipkart for delivering it in one  day.READ MORE
iphone 13,Such an amazing device. Bought 3  for all my family on Flipkart big billian sale. Thanks FlipkartREAD MORE
iphone 13,"Best Phone to go, Feels smooth and really good camera is really awesome and performance also at it's best.i got a best price totally worth it 👍🏻And delivery speed was Awesome 😎READ MORE"
iphone 13,Got it in 2 days.so happy with the phone.starlight white is classy n suberb. That premium look is exquisite.Flawless ui... better battery backup.I am satisfied with the purchase.There is no phone like an iPhone :)READ MORE
iphone 13,Camera quality and performance is extraordinary 🔥🔥READ MORE
iphone 13,Really worst and heating issue for phoneREAD MORE
iphone 13,Nice product😍READ MORE
iphone 13,"First of all, this is a nice switch from Android in terms of software experience and optimizations.The kind of performance this iPhone offers is incredible. Even though this one is not having high screen refresh rates, it performs well compared to most of the android devices. Camera performance is fantastic, especially the cinematic mode is whole new experience.So far, under minimal calls, normal usage (like checking notifications atleast once in an hour), atleast 2 hours of streaming video...READ MORE"
iphone 13,Awesome camera and amazing displayREAD MORE
iphone 13,Type c to Lightening cable stopped working after 2 daysREAD MORE
iphone 13,Very niceREAD MORE
iphone 13,Very poor network and wifi coverageREAD MORE
iphone 13,Apart from camera and performance it’s battery is fantastic.READ MORE
iphone 13,Getting light reflection visible on photo . Sometimes light dots. Which spoils photo/image.READ MORE
iphone 13,Just go for it!READ MORE
iphone 13,Awesome Phone loved the features. After using OnePlus  i am switching from android to IOS. Loved the experience. Got this phone delivered within 3 days on diwali.READ MORE
Phone Name,Review
iphone13,Great performance 🥰READ MORE
iphone13,I switch to ios from android after 10 years so this review might help for migratorsIt’s been a month using the iPhone13 and this was my experience1. Design - its simple and no nonsense design . Expect white and pink rest of the colours are fingerprint magnets.  I have seen all the colours and I highly recommend the pink . It’s so light pink which makes it not girlish. See it for yourself it really looks so premium in light pink colour. For rest of it except white the aluminium frame wil...READ MORE
iphone13,I upgraded to 13 from xs and my experience with this had been extraordinary . The user interface and the camera is too good .Just in love with this extraordinary device .I just shared some photos clicked from this phone so that everyone can have an idea about how good the camera is compared all other flagship devices . The lens inside the device is so efficient that it  automatically reduces the noise in the picture making it very crisp and clear  .READ MORE
iphone13,"Awesome battery backup amazing camera, a all day batter backup  improved and brilliant IOs 16.1 oled display dolby speakers and lot more, just close your eyes and go for it. One of the best handy smartphones ever and in great discount given by flipkart in big billion days 🔥READ MORE"
iphone13,This is awosome .. camera is best . Here some photos i m sharing with you guys ..READ MORE
iphone13,Love this phone..... 😍READ MORE
iphone13,Beast phone …. Camera is exceptionally bestREAD MORE
iphone13,Too goodREAD MORE
iphone13,Happy to have this phoneREAD MORE
iphone13,Pros-rear Camera is awesome.double speaker sound equal loud and base is superb display superb. Design also good.Battery back up superb.Cons-front camera is good not awesomeAfter switching from android you feel one minus point is the display notch .READ MORE
iphone13,Awesome phone Excellent camera qualityREAD MORE
iphone13,Best phone available at this price point.Camera is comparable with entry level DSLR(marvellous dynamic range)The performance is unmatchable.Shifted to iOS after 10 years of premium android smartphones.Go  for it without any second thought.READ MORE
iphone13,Nice 👌 one go for itREAD MORE
iphone13,Best phone in recent times I have used in my lifeREAD MORE
iphone13,Best of bestREAD MORE
iphone13,"LOOK - Its my first love apple i phone 13, first time purchase this phone but its look awesome in white colour love it.  hand feel too much premium.CAMERA - Mind blowing camera performance font camera and rear cameras take too much awesome qualities pictures . Night mode is supergood low light performance impressed mePERFORMANCE - its bionic a15 chipset faster ,have 60hz refresh rate but its beatable 120hz DISPLAY - uts OLD XDR RETINA display too much good look display i get 10 of 10 for d...READ MORE"
iphone13,Just amazingREAD MORE
iphone13,Excellent mobile.. dream purchaseREAD MORE
iphone13,Nice PhoneREAD MORE
iphone13,Outstanding camera and performanceREAD MORE
iphone13,"Camera quality, performance, battery ,everything is up to mark.READ MORE"
iphone13,Superb camera.nice performanceREAD MORE
iphone13,Goooood. Loved it😍READ MORE
iphone13,"Amazing phone with improved performance, good battery backup and stunning camera clearity. If you are looking for a power pack phone then just go for it. :)READ MORE"
iphone13,"Amazing beast....As expected , didn't disappoint me,Had to sell hard chunk of kidneys to get it !!;pCamera quality is definitely a super upgradeBattery is super.. easily last throughout the day with heavy usage.Light weight looks stylish what else you need??Starlight color just wow!!!Apple it would have been better if you should  have given an adaptor. Increase 2k price and give it in box!!!Simple ....Edit 1 : After 14 days of usage highly satisfied with battery performance, Last thr...READ MORE"
iphone13,Awesome camera..I m love  itREAD MORE
iphone13,One of the best worth of money 💸💰READ MORE
iphone13,Nice upgrade!!Design superCamera is decentPerformance superBattery life is greatREAD MORE
iphone13,Best phone for day to day use and photography/videography.READ MORE
iphone13,Very good quality photos. Love it❤️READ MORE
iphone13,very nice product camera quatily is super good i will switch from android to iphone i have very good experience .READ MORE
iphone13,ExcellentREAD MORE
iphone13,"Reality is reality. Everything is working smooth, jist go for it without any hesitation. You won't be regret once you buy it.READ MORE"
iphone13,BEST EVER EXPERIENCE 😍😍READ MORE
iphone13,Finally Switched from android. In hand feel is super amazing. Photos comes out very good. Stereo Speaker is loud and clear. Screen quality is wow i mean watching experience is super satisfying. And the haptics is also very good .READ MORE
iphone13,Camera quality is awesome ❤️ love this phone .READ MORE
iphone13,"Shifting from Android after 10 yearsCons in iphone or ios:1.Notification centre is a mess , many of notification you leave unread.2.No back gesture3.Camera unable to focus on small textCan't decline call when phone is locked4.Limited file sharing options5.File manager is useless as there is no app-linked folders6.Google apps syncing isn't that smooth , limited options for google drive.Pros in iphone or ios:1.No lag, every thing happens like snap2.Camera is so good3.Easily get fu...READ MORE"
iphone13,Awesome camera clarityREAD MORE
iphone13,"It’s a camera and performance beast mobile no doubt, it feels premium in hand. It’s not that much value for money, I’d rather say no person buys apple products for value for money. Overall good product. Other than that it’s iPhone, go for it.READ MORE"
iphone13,For Cinematographers 💯🪄READ MORE
iphone13,Awesome camara….best for BGMIREAD MORE
iphone13,"My dream phone Iam waiting after 10 years bought these phone. Fully happy phone performance display camera etc awesmome,selfie camera focus to alpple company. Main camera performance awesome,display, Sound quality Dolby atoms,charging also very improved.overall super 🥰READ MORE"
iphone13,"My first I phone ..from a long time android user… apple camera is way ahead  ,.. interface is better than android….overall premium features and feeling. .;but prices way aboveboardREAD MORE"
iphone13,Camera quality is superbREAD MORE
iphone13,Everything is best about it.. One of the best camera lens to capture low light pictures👍READ MORE
iphone13,Superb CameraREAD MORE
iphone13,Loved it and thanks flipkart i bought it in exact sale and received the product on next day thanks for faster delivery flipkart ❣️READ MORE
iphone13,"LOOK - Its my first love apple i phone 13, first time purchase this phone but its look awesome in white colour love it. hand feel too much premium.CAMERA - Mind blowing camera performance font camera and rear cameras take too much awesome qualities picturesNight mode is supergood low light performance impressed mePERFORMANCE - its bionic a15 chipset faster have 60hz refresh rate but its beatable 120hzDISPLAY - uts OLD XDR RETINA display too much good look display i get 10 of 10 for displa...READ MORE"
iphone13,Very goodREAD MORE
iphone13,Nice productREAD MORE
iphone13,This is lit 🔥🔥🔥READ MORE
iphone13,Nice experienceREAD MORE
iphone13,Camera  is superb 🫡❤️READ MORE
iphone13,Fantastic I phone 13 camera is superb performance also niceREAD MORE
iphone13,nice phoneREAD MORE
iphone13,Stunning 10/10READ MORE
iphone13,"I switch to ios from android after 8yrs As expected, didn't disappoint meAwsome camera 📸 picture quality is amazingAmazing battery health 🔋Face id is owsmI am satisfied to buy iphone 13READ MORE"
iphone13,Battery life is good.Display is very good.Performance is great.Stereo sound is good.Camera is fantastic.In hand feel perfect.READ MORE
iphone13,Just love it ❤️Camera is good Night mode is killer Performance and display is best Face id is very fast Looks very premium in hand Just go for it without thinking too much !READ MORE
iphone13,"First iPhone I’ve bought, and with my own money so all the more sweet! Have being using it from the last couple of months, I’ve been amazed at the usage, design, and inter-operability with Apple devices.READ MORE"
iphone13,"ProsOutstanding design - sturdy and water-proofed.Bright OLED screen, HDR10, Dolby Vision.Dependable battery life.Loud stereo speakers, excellent output.Unmatched performance, 5G.Great all-round photo and video quality across all three cameras.ConsMinor upgrade over iPhone 12.No 120Hz refresh rate.The notch is still an eyesore even if smaller.The fast charging can be handled better.iOS (with its limitations) remains a love it or leave it affair.READ MORE"
iphone13,"After using of two week , I just love this phone , after shifting from android to iOS i feel so difficult form and boring for 5-6 days then updating to iOS 16 its too cool. from day one when when you use display camera may be a thought come in your mind omg I am spending that much of money for it but honestly when you use day bye day uhh definitely fall love with it .Battery backup was fantastic. And smart optimisation was fabulous.Display was mind blowing with it natural colour. And about...READ MORE"
iphone13,* Battery last about 1.5days for the normal use* Display best among all* Performance top notch * Camera where the actual beast reveals so satisfying.Video clarity best in the segment.* Over all best Except the price 😜READ MORE
iphone13,First time I switched from Android to iOS and the feeling is awesome. It has Good DesignGood CameraGood Battery BackupFabulous PerformanceBatter DisplayEverything in this phone is perfect.   Thank you Flipkart for secure  and fast delivery of a awesome product. 🥰READ MORE
iphone13,Great camera for photos and videography.Overall great performanceREAD MORE
iphone13,"Just loved it, Awesome 😍READ MORE"
iphone13,Amazing performanceREAD MORE
iphone13,"Picture quality is amazing you do not need to think twice about buying this for performance and photos, just go for it. Bionic A 15 is super fast and it has amazing performance, It is specially good for gaming although battery backup is not that good if you are a heavy user,But if you are a light or medium user it will give you battery backup of whole day in one charge.READ MORE"
iphone13,Just upgraded from 11 to iPhone 13 ..cinematic mode video awesome camera awesome display awesome Looks A1 battery life is also good.New filter mode in camera addedREAD MORE
iphone13,It's way too amazing..READ MORE
